,Text,Sentiment
6042,Hasbro upgraded on earnings growth potential from Entertainment One acquisition,1
6043,"Hasbro upgraded to buy from neutral at UBS, price target $117",1
6044,Heat Biologics started at buy with $1 stock price target at Maxim Group,1
6045,"Home Depot upgraded to outperform from neutral at Credit Suisse, price target raised to $235 from $225",1
6046,Humana stock price target raised to $363 from $319 at Deutsche Bank,1
6047,Huntsman named Conviction Buy at Goldman in chemical sector shuffle,1
6048,Intel stock price target raised to $62 vs. $60 at SunTrust Robinson Humphrey,1
6049,Intercept Pharmaceuticals maintained as buy with $165 price target at Canaccord,1
6050,Invitae Corp. maintained as buy at Benchmark,1
6051,J.C. Penney stock price target raised to $1.00 from 80 cents at B. Riley FBR,1
6052,Jabil stock price target raised to $47 from $36 at CFRA,1
6053,Jefferies analysts lifted Tesla $TSLA shares to buy while paring the price target 19%. https://t.co/BJhXfQuRTd,1
6054,JPMorgan likes Bausch Health in premarket analyst action,1
6055,JPMorgan out bullish on Uber's upside potential,1
6056,Kilroy Realty upgraded to overweight from sector weight at KeyBanc Capital,1
6057,L3Harris started at buy with $280 stock price target at Benchmark,1
6058,Lagging MLP upgraded at Goldman as new projects seen lifting cash flows,1
6059,Ligand Pharmaceuticals started at buy with $135 stock price target at Benchmark,1
6060,Lovesac maintained as buy at Canaccord,1
6061,Lululemon stock price target raised to $260 vs. $222 at Susquehanna,1
6062,Lyft stock gets an upgrade due to competitive positioning,1
6063,LyondellBasell sock price target raised to $107 vs. $99 at BofA Merrill Lynch,1
6064,Magnolia Oil & Gas started at overweight with $14 stock price target at KeyBanc Capital,1
6065,Mesa Air reiterated as outperform at Cowen,1
6066,Microchip Technology stock price target raised to $113 vs. $106 at SunTrust Robinson Humphrey,1
6067,Mizuho raises Intel on aggressive price cuts,1
6068,Molina Healthcare stock price target raised to $165 from $155 at SunTrust RH,1
6069,Morgan Stanley analyst Joseph Moore upgraded NVIDIA (NASDAQ: $NVDA) from Equalweight to Overweight with a price tar… https://t.co/NVjiO6Brwb,1
6070,Morgan Stanley bullish on Eldorado Resorts ahead of Caesars combination,1
6071,Morgan Stanley joins mortgage sector bulls,1
6072,Morgan Stanley Raises Fortinet's Price Target After Bullish Analyst Day,1
6073,Morgan Stanley upgrades NVIDIA $NVDA from Equal-Weight to Overweight and announces $259 price target.,1
6074,"Morgan Stanley upgrades Nvidia to buy, predicting 2020 will be 'a return to solid growth' https://t.co/9gTGxKbSGj",1
6075,"Munster Doubles Down, Says Apple Has 40% Upside This Year",1
6076,New bull sees 22% upside for Splunk,1
6077,New for subscribers:  Morgan Stanley adds Amazon to its list of favorite stocks. Here are the rest... https://t.co/QbgS6IQXRt,1
6078,Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,1
6079,NLight target raised on Nutronics deal,1
6080,Nokia stock price target raised to $6.00 from $5.50 at MKM Partners,1
6081,Nuvasive upgraded to outperform vs market perform at Leerink,1
6082,"Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade",1
6083,Nvidia stock climbs after Morgan Stanley turns bullish,1
6084,NXP Semiconductors stock price target raised to $139 vs. $128 at SunTrust Robinson Humphrey,1
6085,Olin Corp. stock price target raised to $23 vs. $22 at BofA Merrill Lynch,1
6086,"One analyst says TD could unlock ""significant value"" by selling its minority stake in Ameritrade after its purchase… https://t.co/swy7IVNnQE",1
6087,Onto Innovation stock price target raised to $50 from $40 at Benchmark,1
6088,Owens Corning upgraded at Wells after raising residential insulation prices,1
6089,"Owens Corning Upgraded On Strong Insulation, Roofing Potential",1
6090,Oyster Point Pharma initiated at overweight with $26 price target at JP Morgan,1
6091,"Paul Tudor Jones Sees the Potential for a Stock Market Explosion, to the Upside",1
6092,PennMac Financial rises to record as Piper gets more bullish,1
6093,Piper likes DexCom in premarket analyst action,1
6094,"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1
6095,PPG Industries stock price target raised to $113 vs. $105 at BofA Merrill Lynch,1
6096,Prothena upgraded to outperform from in line at Evercore ISI,1
6097,Purple Innovation initiated at overweight with $12 price target at KeyBanc Capital,1
6098,Quanterix maintained as outperform with $35 price target at Leerink,1
6099,Results: KLA Corporation Beat Earnings Expectations And Analysts Now Have New Forecasts,1
6100,RPM International stock price target raised to $79 vs. $75 at BofA Merrill Lynch,1
6101,S&P Global stock price target raised to $322 from $274 at Stifel Nicolaus,1
6102,Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,1
6103,Schlumberger started at buy with $42 stock price target at Deutsche Bank,1
6104,Selvaag Bolig ASA Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,1
6105,"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1
6106,Sonoma Pharma maintained as buy with $9 price target at Benchmark,1
6107,Splunk upgraded to overweight at Morgan Stanley,1
6108,"Starbucks Stock Is a Buy, According to This Investment Bank",1
6109,Starbucks upgraded to overweight at J.P. Morgan after meeting with executives,1
6110,"Stifel Upgrades Parker-Hannifin On Potential Synergies, Industry Recovery Prospects",1
6111,"Stifel Upgrades Wendy's, Bullish On Breakfast And Digital Prospects",1
6112,"Syanptics raised on forecast, margin strength",1
6113,Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1
6114,"Synopsys upgraded to overweight from neutral at JPMorgan, price target raised to $160 from $157",1
6115,TE Connectivity stock price target raised to $95 vs. $94 at SunTrust Robinson Humphrey,1
6116,Teekay Tankers upped two notches to Buy at BAML,1
6117,Texas Instruments stock price target raised to $125 vs. $122 at SunTrust Robinson Humphrey,1
6118,Twitter stock price target raised to $36.50 from $34.50 at Wedbush,1
6119,Twitter stock price target raised to $38 from $36 at SunTrust RH,1
6120,Twitter stock price target raised to $47 from $34 at Susquehanna,1
6121,"Twitter, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1
6122,U.S. Well Services initiated at buy with $3.50 price target at Stifel,1
6123,Uber stock price target raised to $45 from $34 at MKM Partners,1
6124,Uber stock price target raised to $49 from $47 at BofA Securities,1
6125,Uber stock price target raised to $50 from $45 at Oppenheimer,1
6126,Uber stock price target raised to $52 from $50 at Wedbush,1
6127,Uber stock price target raised to $54 from $50 at Deutsche Bank,1
6128,UBS raises Peloton’s price target to $40,1
6129,UBS upgrades Hasbro on strong sales of Frozen II dolls into Black Friday https://t.co/23HWM60K7q,1
6130,UDR upgraded to overweight from sector weight at KeyBanc Capital,1
6131,Unisys stock price target raised to $21 from $18 at Sidoti & Co.,1
6132,UnitedHealth stock price target raised to $338 from $303 at CFRA,1
6133,Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1
6134,Upgrades 4/7: $AMT $BHP $BK $CHH $ENI $EQNR $ETR $EXR $FCX $HOLX $HSIC $LOW $LSI $MAR $MAS $MGP $MHK $MXL $NGG $NWE… https://t.co/jXZNb22Cwb,1
6135,Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital,1
6136,Vertical Research expects Allison Transmission to break out,1
6137,Voyager Therapeutics started at outperform with $26 stock price target at Oppenheimer,1
6138,Walt Disney stock price target raised to $143 from $141 at Imperial Capital,1
6139,"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha… https://t.co/9TLXzYZjUs",1
6140,Wells still bullish on T-Mobile after unsurprising CEO change,1
6141,Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch,1
6142,WestRock stock price target raised to $48 from $42 at BofA Merrill Lynch,1
6143,WestRock upgraded to buy from neutral at BofA Merrill Lynch,1
6144,Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020,1
6145,Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey,1
6146,"Workday added to Goldman's conviction list, stock gains",1
6147,Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1
6148,Zendesk targets raised after 'solid' results,1
6149,Aggressive Fed boost fails to stop sell-off #Samp;P500 #economy #MarketScreener https://t.co/p8lniQQTZt https://t.co/VsHuUI8mgj,0
6150,Bank of Ireland cuts key profit target as low rates take toll https://t.co/pWzgfDXDm3,0
6151,Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0
6152,Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0
6153,European banks slash $280bn from main US businesses https://t.co/Gwahc0Sc0F,0
6154,Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,0
6155,"Eurozone banks' returns were already hurting before COVID-19, ECB says https://t.co/hDvBAwFDeG",0
6156,Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge https://t.co/wnLxXP4sHu,0
6157,Fed policymakers working to limit damage as pandemic puts U.S. economy on pause https://t.co/QwCihVGWly https://t.co/ZRbeFgfAdo,0
6158,Fed Report : Small-Business Sector Highly Vulnerable to Coronavirus Crisis--Update #FedReport #economy… https://t.co/AjGZqiRl5b,0
6159,"Fed Warns Virus Poses ‘New Risk’ to Global Growth, Markets",0
6160,Fed's Bullard: China to 'slow noticeably' in first quarter due to virus https://t.co/i1jKKq9kNi https://t.co/4Ug71D7IN6,0
6161,"Fed's corporate credit measures to limit buybacks, dividend https://t.co/4FrdSvMV8T",0
6162,Fed's Williams: Risks to U.S. economy still to the downside,0
6163,"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener https://t.co/YaN7qVv5aq https://t.co/zn3oEbjuL7",0
6164,"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" https://t.co/11FIumVTXC",0
6165,Lagarde Says ECB Running Out of Room to Fight Global Threats,0
6166,"Lagarde Says ECB's Options Limited by Low Rates, Low Inflation",0
6167,New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.… https://t.co/gMBiUS6z7J,0
6168,Overall Fed Temporary Liquidity Continues to Shrink #economy #MarketScreener https://t.co/UjqUoGk3L9 https://t.co/OVGpDhlZOb,0
6169,Schweizerische Nationalbank : Switzerland Loses Grip on World's Lowest Borrowing Costs -- ...… https://t.co/fuN3T0obd5,0
6170,Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases https://t.co/elfM7nRACS,0
6171,"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio… https://t.co/WR3CYfD3hy",0
6172,The Federal Reserve's rescue of the overnight lending market appears to be having an unintended side effect: it's j… https://t.co/8Ko2fxHj7W,0
6173,UAE stimulus to help bank liquidity but may increase problem loans - Moody's #economy #MarketScreener… https://t.co/8rGhax4y8C,0
6174,UPDATE 2-China cbank warns high financial risks amid rising economic headwinds,0
6175,"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  https://t.co/Ed0jVBpmhZ",0
6176,"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",1
6177,"Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the potential threat… https://t.co/jdypDu2LhY",1
6178,Fed's 'bazooka' soothes dollar funding squeeze https://t.co/ZHKV5YcU5L https://t.co/gB2rZSnrcF,1
6179,Fed's Daly says U.S. economy well placed to weather storms https://t.co/46F3sPCsXW https://t.co/Hn3cXkJQhp,1
6180,Fed's Daly says US job market still has room to run https://t.co/nQOWWsXkh7,1
6181,Fed's Kaplan: Inflation Will Be Muted For Some Time (Radio),1
6182,Fed's Mary Daly says current interest rates put economy 'in a good place to weather the storms',1
6183,"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates",1
6184,Fed's Rosengren says he is 'optimistic' on economy,1
6185,Fed's Rosengren says U.S. unlikely to have economic downturn in 2020,1
6186,World Bank's Malpass upbeat on prospects for progress on debt relief #economy #MarketScreener… https://t.co/tILUoEQkYC,1
6187,"""I’ve owned the Apple Card for 3 months…this is why it sucks."" https://t.co/ngzSpdvFPK",0
6188,"""That's Not Safe! Somebody's Going To Die!"": Senator Markey Slams Tesla Autopilot At Commerce Committee Hearing https://t.co/PHvFLxKnQu",0
6189,"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up https://t.co/otp1fQAFgj",0
6190,"$300,000 Pilot Jobs Drying Up in China After Boeing Grounding",0
6191,$AAL - American halts flights to Mainland China https://t.co/zQIKTbqqUk,0
6192,$AMGN - Partial response in Amgen brain cancer study https://t.co/6sAXBkTCST,0
6193,$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOL… https://t.co/PG849ZPziP,0
6194,$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOLâ€¦ https://t.co/PG849ZPziP,0
6195,$BA - 737 MAX crisis claims job of Boeing's top communications official https://t.co/FwntvthN9F,0
6196,$CAT - Caterpillar sees more weak demand ahead as firms defer capital decisions https://t.co/CzAxE8TDL1,0
6197,$CBAY: CymaBay Therapeutics halts clinical development of Seladelpar based on initial histological findings observe… https://t.co/v8K1pQPrsK,0
6198,$CORV - FDA advisory committee thumbs down on Correvio's Brinavess for AF https://t.co/vLfvDUDw9v,0
6199,$CTSO: CytoSorbents says temporarily pausing enrollment of REFRESH 2-AKI study at the recommendation of its Data... https://t.co/6ibg4NhPh1,0
6200,$LJPC - La Jolla Pharma to reassess development of LJPC-401 https://t.co/sJITlHYGuz,0
6201,$LK - Citron and Muddy Waters at odds over Luckin Coffeee https://t.co/gkLLQ0bBQA,0
6202,$UBER - Uber CEO comments on London license loss https://t.co/ppLtG1r4lP,0
6203,$UN $UL - Unilever U.S. recalls some chicken products https://t.co/jLN7s2LAd7,0
6204,"“Vaping is taking us backward,” CVS Health CEO Larry Merlo says. “Something has to be done.” https://t.co/CwxbCtXvWW https://t.co/NBv10IejXx",0
6205,2020 Will Be Another Year of Pain for Tanger,0
6206,"After Growing 16% In 2 Years, Why Did Lowe’s Number Of Stores Decrease?",0
6207,Airbus : Boeing deliveries halved in first eleven months of 2019 #Airbus #Stock #MarketScreener… https://t.co/5Ux2IqpCAP,0
6208,Apple closing all China stores and offices,0
6209,"Apple saw China iPhone units fall in November, Credit Suisse says",0
6210,"As a reminder, JPMorgan remains the riskiest bank with the highest GSIB score of any bank and a 4.0% surcharge. https://t.co/8jTxnywzqM",0
6211,"As Liquidation Threat Looms, Jet Airways Bidders Still Not Ready",0
6212,Axonics launches $110M equity offering; shares down 3% after hours,0
6213,BlackRock admonishes Siemens for environmental actions,0
6214,Boeing deliveries halved in first eleven months of 2019 https://t.co/aNHnf3f89F https://t.co/LHeC37Q814,0
6215,Boeing Forced to Halt 737 MAX Production,0
6216,Boeing to suspend 737 Max production in January,0
6217,"Boeing, suppliers slip as Wall Street counts MAX halt costs",0
6218,"Boeing's halt to 737 MAX production could ding U.S. economy, jobs",0
6219,Breaking - United $UAL suspends flights to China as coronavirus outbreak continues,0
6220,Bristol-Myers' Opdivo + Yervoy disappoints in melanoma study,0
6221,Bumble Bee files for bankruptcy after $25 million fine for tuna price fixing https://t.co/nLaDnUUmKh,0
6222,"Bumble Bee Foods filed for bankruptcy, blaming its ""recent and significant legal challenges."" https://t.co/kFYH8KrLKA",0
6223,Burberry says coronavirus hurting luxury demand,0
6224,Burberry Says Viral Epidemic Devastates China Sales,0
6225,BW Group trims its stake in DHT Holdings,0
6226,California department to reject Sezzle's application for lending license in state,0
6227,Canadian National Laying Off Workers,0
6228,Carmakers close Chinese factories because of coronavirus,0
